# Data source: SEC EDGAR (data.sec.gov)
# Screener Parameters:
# Revenue >= 0.0
# NetIncome >= 0.0
# EPS >= 0.0
# Debt/Assets <= 0.8

Ticker,Company,CIK,ReportDate,Revenue,NetIncome,NetMargin%,RevenueYoY%,Assets,Liabilities,Equity,Debt/Assets%,EPS,SharesOut
NOVTU,NOVANTA INC.,0001076930,2024-12-31,521290000,64087000,12.29,35.49,1388511000,642813000,745698000.0,46.3,1.78,35775123.0
ASTH,"ASTRANA HEALTH, INC.",0001083446,2024-12-31,519907752,43149000,8.3,45.9,1354894000,840726000,712720000.0,62.05,0.91,56288415.0
LMB,"LIMBACH HOLDINGS, INC.",0001606163,2024-12-31,518781000,30875000,5.95,0.47,352129000,198638000,153491000.0,56.41,2.75,11626814.0
CTS,CTS CORPORATION,0000026058,2024-12-31,515771000,58114000,11.27,-6.3,766112000,235262000,530850000.0,30.71,1.91,29052423.0
JBI,"JANUS INTERNATIONAL GROUP, INC.",0001839839,2024-12-28,514796582,70400000,13.68,28.58,1301300000,782500000,518800000.0,60.13,0.49,138825392.0
TRU,TransUnion,0001552033,2024-12-31,506100000,284400000,56.19,16.1,10984800000,6666000000,4217000000.0,60.68,1.46,194200000.0
SFWL,Shengfeng Development Limited,0001863218,2024-12-31,504158000,10878000,2.16,24.75,310130000,186684000,117144000.0,60.2,0.13,
IREN,IREN Limited,0001878848,2025-06-30,501023000,86941000,17.35,167.65,2940323000,1122835000,1817488000.0,38.19,0.41,283465490.0
PERI,Perion Network Ltd.,0001338940,2024-12-31,498286000,12614000,2.53,-32.95,915526000,192586000,722940000.0,21.04,0.27,44825053.0
VNET,"VNET Group, Inc.",0001508475,2024-12-31,494660000,25098000,5.07,,4432897000,3484749000,872124000.0,78.61,0.02,96352410.0
TYL,"TYLER TECHNOLOGIES, INC.",0000860731,2024-12-31,493101000,263026000,53.34,18.35,5180015000,1791593000,3388422000.0,34.59,6.17,43027728.0
FLYW,Flywire Corp,0001580560,2024-12-31,492144000,2900000,0.59,22.09,1122446000,307679000,814767000.0,27.41,0.02,120238939.0
FLXS,"FLEXSTEEL INDUSTRIES, INC.",0000037472,2025-06-30,489180000,20154000,4.12,278.06,282486000,114624000,167862000.0,40.58,3.84,5340446.0
WDFC,WD-40 COMPANY,0000105132,2025-08-31,488109000,90994000,18.64,19.49,475809000,207657000,268152000.0,43.64,6.7,13486302.0
ODC,OIL-DRI CORPORATION OF AMERICA,0000074046,2025-07-31,485572000,53996000,11.12,10.97,391677000,132617000,126037000.0,33.86,1.67,
VECO,VEECO INSTRUMENTS INC.,0000103145,2024-12-31,484756000,73714000,15.21,45.81,1251577000,480807000,770770000.0,38.42,1.31,60162510.0
NUTX,NUTEX HEALTH INC.,0001479681,2024-12-31,479948633,52096040,10.85,93.8,655320393,466788581,132437993.0,71.23,10.23,7071916.0
EGY,VAALCO ENERGY INC /DE/,0000894627,2024-12-31,478988000,58490000,12.21,5.26,954950000,453367000,501583000.0,47.48,0.56,104258253.0
EXLS,"EXLSERVICE HOLDINGS, INC.",0001297989,2024-12-31,478452000,198297000,41.45,8.02,1618403000,688541000,929862000.0,42.54,1.22,158700885.0
FOXF,Fox Factory Holding Corp.,0001424929,2025-01-03,475633000,6550000,1.38,18.0,2232310000,1031166000,1221761000.0,46.19,0.16,41801357.0
DXLG,"DESTINATION XL GROUP, INC.",0000813298,2025-02-01,467976000,3055000,0.65,351.28,380955000,96415000,141223000.0,25.31,0.05,54656415.0
NABL,"N-able, Inc.",0001834488,2024-12-31,466147000,30958000,6.64,10.49,1338847000,579559000,759288000.0,43.29,0.17,186329603.0
UHGWW,"UNITED HOMES GROUP, INC.",0001830188,2024-12-31,463714017,46905740,10.12,10.02,265377890,198511018,66866872.0,74.8,0.96,
UHG,"UNITED HOMES GROUP, INC.",0001830188,2024-12-31,463714017,46905740,10.12,10.02,265377890,198511018,66866872.0,74.8,0.96,
FUFU,BitFuFu Inc.,0001921158,2024-12-31,463330000,53963000,11.65,63.08,377678000,215216000,162462000.0,56.98,0.34,164131946.0
FUFUW,BitFuFu Inc.,0001921158,2024-12-31,463330000,53963000,11.65,63.08,377678000,215216000,162462000.0,56.98,0.34,164131946.0
MYE,"Myers Industries, Inc.",0000069488,2024-12-31,462344000,7201000,1.56,,860815000,583303000,277512000.0,67.76,0.19,37407915.0
JCAP,"Jefferson Capital, Inc. / DE",0002046042,2025-09-30,458490000,150234000,32.77,,1802921000,1365549000,437372000.0,75.74,6.6,58290473.0
AAT,"AMERICAN ASSETS TRUST, INC.",0001500217,2024-12-31,457855000,8977000,1.96,3.78,3273365000,2149044000,1175901000.0,65.65,0.94,61152542.0
EVTC,"EVERTEC, Inc.",0001559865,2024-12-31,453869000,112620000,24.81,11.48,1857611000,1338350000,472524000.0,72.05,1.75,63983841.0
AEIS,"ADVANCED ENERGY INDUSTRIES, INC.",0000927003,2024-12-31,453095000,54214000,11.97,38.39,2261894000,1055184000,1203171000.0,46.65,1.45,37745489.0
EXEL,"EXELIXIS, INC.",0000939767,2025-01-03,452477000,521267000,115.2,136.34,2947690000,703487000,2244203000.0,23.87,1.8,268112157.0
CWAN,"Clearwater Analytics Holdings, Inc.",0001866368,2024-12-31,451803000,424378000,93.93,22.72,1169572000,139341000,1008255000.0,11.91,1.93,0.0
EPRT,"Essential Properties Realty Trust, Inc.",0001728951,2024-12-31,449610000,203004000,45.15,25.03,5798682000,2226555000,3563678000.0,38.4,1.16,198144552.0
BJRI,"BJ’S RESTAURANTS, INC.",0001013488,2024-12-31,449173000,16687000,3.72,,1041064000,671047000,370017000.0,64.46,0.72,21134781.0
POWL,"Powell Industries, Inc.",0000080420,2025-09-30,448716000,180747000,40.28,13.34,1108984000,468214000,640770000.0,42.22,14.98,12092083.0
UE,URBAN EDGE PROPERTIES,0001611547,2024-12-31,444966000,72563000,16.31,6.73,3311540000,1949816000,0.0,58.88,0.6,125853674.0
TMDX,"TransMedics Group, Inc.",0001756262,2024-12-31,441540000,35464000,8.03,82.74,804076000,575473000,228603000.0,71.57,1.07,34174325.0
GBLI,"GLOBAL INDEMNITY GROUP, LLC",0001494904,2024-12-31,441187000,43241000,9.8,-16.46,1731253000,1042104000,689149000.0,60.19,3.14,
STRT,STRATTEC SECURITY CORP,0000933034,2025-06-29,439195000,18685000,4.25,5.24,391454000,145023000,221592000.0,37.05,4.64,4185271.0
CRDO,Credo Technology Group Holding Ltd,0001807794,2025-05-03,436775000,52183000,11.95,126.34,809257000,127675000,681582000.0,15.78,0.31,180631719.0
SEAT,Vivid Seats Inc.,0001856031,2024-12-31,435284000,13427000,3.08,,1636096000,1022061000,261113000.0,62.47,0.23,
SEATW,Vivid Seats Inc.,0001856031,2024-12-31,435284000,13427000,3.08,,1636096000,1022061000,261113000.0,62.47,0.23,
BNL,"BROADSTONE NET LEASE, INC.",0001424182,2024-12-31,431800000,162441000,37.62,-2.5,5216417000,2074993000,3003745000.0,39.78,0.86,189216037.0
DGII,DIGI INTERNATIONAL INC.,0000854775,2025-09-30,430221000,40804000,9.48,1.46,922646000,286569000,636077000.0,31.06,1.1,37232593.0
PR,PERMIAN RESOURCES CORPORATION,0001658566,2024-12-31,429902000,984701000,229.05,1346.65,16897900000,6379381000,9138528000.0,37.75,1.54,829297592.0
CAMT,CAMTEK LTD,0001109138,2024-12-31,429234000,118515000,27.61,36.1,892042000,342807000,549235000.0,38.43,2.62,45449306.0
WT,"WisdomTree, Inc.",0000880631,2024-12-31,427737000,66693000,15.59,22.55,1033540000,633560000,399980000.0,61.3,0.34,140715080.0
CNS,"COHEN & STEERS, INC.",0001284812,2024-12-31,427536000,151265000,35.38,4.07,812366000,237463000,511711000.0,29.23,3.0,51007541.0
BWMN,BOWMAN CONSULTING GROUP LTD.,0001847590,2024-12-31,426564000,3034000,0.71,23.19,505881000,259766000,246115000.0,51.35,0.18,17373129.0
HCM,HUTCHMED (CHINA) LIMITED,0001648257,2024-12-31,426409000,37729000,8.85,19.73,1274196000,502343000,759929000.0,39.42,0.04,871601095.0
BOW,Bowhead Specialty Holdings Inc.,0002002473,2024-12-31,425660000,38243000,8.98,50.2,1654242000,1283800000,370177000.0,77.61,1.31,32782974.0
GNE,Genie Energy Ltd.,0001528356,2024-12-31,425202000,12588000,2.96,-0.82,371275000,191724000,190508000.0,51.64,0.47,
INVX,"INNOVEX INTERNATIONAL, INC.",0001042893,2024-12-31,424060000,140325000,33.09,17.12,1197483000,239327000,958156000.0,19.99,2.82,68927791.0
GNK,GENCO SHIPPING & TRADING LIMITED,0001326200,2024-12-31,423016000,76401000,18.06,10.21,1056602000,128374000,926743000.0,12.15,1.77,43243165.0
OLPX,"Olaplex Holdings, Inc.",0001868726,2024-12-31,422670000,19522000,4.62,-7.77,1767723000,893321000,874402000.0,50.54,0.03,667511905.0
KRT,Karat Packaging Inc.,0001758021,2024-12-31,422633000,29975000,7.09,4.19,294522000,132323000,155569000.0,44.93,1.5,20099505.0
BRLT,"Brilliant Earth Group, Inc.",0001866757,2024-12-31,422161000,541000,0.13,-5.43,281245000,171863000,15329000.0,61.11,0.04,9583332.0
SKT,TANGER INC,0000899715,2025-09-30,421265000,81314000,19.3,,2635937000,1903786000,703646000.0,72.22,0.72,115110004.0
XPEL,"XPEL, INC.",0001767258,2024-12-31,420400000,45489000,10.82,6.08,285607000,60152000,225455000.0,21.06,1.65,27678601.0
FIGS,"FIGS, Inc.",0001846576,2024-12-31,419591000,2720000,0.65,59.47,509787000,132655000,377132000.0,26.02,0.02,0.0
POWI,"POWER INTEGRATIONS, INC.",0000833640,2024-12-31,418973000,32234000,7.69,-5.75,828826000,79054000,749772000.0,9.54,0.57,55336162.0
SE,Sea Limited,0001703399,2024-12-31,414190000,444321000,107.27,19.82,22625469000,14147893000,8372335000.0,62.53,0.77,0.0
KODK,EASTMAN KODAK COMPANY,0000031235,2024-12-31,414000000,102000000,24.64,-4.17,2001000000,1142000000,641000000.0,57.07,0.97,96400000.0
MRP,"Millrose Properties, Inc.",0002017206,2025-09-30,410960000,257626000,62.69,,9023737000,3165421000,5858316000.0,35.08,1.7,
METCZ,"RAMACO RESOURCES, INC.",0001687187,2025-09-30,408611000,11192000,2.74,,674686000,311880000,362806000.0,46.23,0.11,44414085.0
METCI,"RAMACO RESOURCES, INC.",0001687187,2025-09-30,408611000,11192000,2.74,,674686000,311880000,362806000.0,46.23,0.11,44414085.0
METCB,"RAMACO RESOURCES, INC.",0001687187,2025-09-30,408611000,11192000,2.74,,674686000,311880000,362806000.0,46.23,0.11,44414085.0
METC,"RAMACO RESOURCES, INC.",0001687187,2025-09-30,408611000,11192000,2.74,,674686000,311880000,362806000.0,46.23,0.11,44414085.0
ASC,Ardmore Shipping Corp,0001577437,2024-12-31,405784000,133006000,32.78,2.48,704799000,69375000,607642000.0,9.84,3.09,40455240.0
LITE,Lumentum Holdings Inc.,0001633978,2025-06-28,404600000,25900000,6.4,8.27,4218700000,3084000000,1134700000.0,73.1,0.38,70900000.0
LOAR,Loar Holdings Inc.,0002000178,2024-12-31,402819000,22231000,5.52,26.88,1450618000,362113000,1088505000.0,24.96,0.25,93622471.0
JOE,The St. Joe Company,0000745308,2024-12-31,402737000,74189000,18.42,3.46,1538574000,801839000,724280000.0,52.12,1.27,57744530.0
LOCO,"EL POLLO LOCO HOLDINGS, INC.",0001606366,2024-12-25,401701000,25684000,6.39,5.68,592014000,331345000,260669000.0,55.97,0.86,29954935.0
SHLS,"Shoals Technologies Group, Inc.",0001831651,2024-12-31,399208000,24127000,6.04,-18.35,793080000,236280000,544996000.0,29.79,0.14,
VIASP,"Via Renewables, Inc.",0001606268,2024-12-31,398868000,28255000,7.08,-8.35,344939000,180757000,66733000.0,52.4,5.48,
MKTX,MARKETAXESS HOLDINGS INC.,0001278021,2024-12-31,397471000,274181000,68.98,7.45,1789216000,400556000,1388660000.0,22.39,7.29,37171508.0
MCRI,"MONARCH CASINO & RESORT, INC",0000907242,2024-12-31,395377000,72769000,18.4,114.4,691583000,173835000,517748000.0,25.14,3.91,18250291.0
INMD,InMode Ltd.,0001742692,2024-12-31,394818000,197919000,50.13,-19.76,785667000,81854000,703813000.0,10.42,2.29,69558670.0
RMBS,RAMBUS INC,0000917273,2024-12-31,393096000,179821000,45.74,16.79,1343136000,222444000,1120692000.0,16.56,1.67,107650133.0
BBCP,"CONCRETE PUMPING HOLDINGS, INC.",0001703956,2025-10-31,392867000,6373000,1.62,-7.75,879542000,589753000,264789000.0,67.05,0.09,50855405.0
SUPN,"SUPERNUS PHARMACEUTICALS, INC.",0001356576,2024-12-31,392755000,73865000,18.81,-3.95,1368073000,332340000,1035733000.0,24.29,1.34,57339350.0
LXFR,Luxfer Holdings PLC,0001096056,2024-12-31,391900000,18400000,4.7,-3.23,382400000,162900000,219500000.0,42.6,0.69,26721510.0
FVRR,Fiverr International Ltd.,0001762301,2024-12-31,391481000,18246000,4.66,8.33,1069974000,707324000,362650000.0,66.11,0.49,35844114.0
EVI,"EVI Industries, Inc.",0000065312,2025-06-30,389830000,7498000,1.92,10.26,307028000,163551000,143477000.0,53.27,0.5,12844419.0
CENX,Century Aluminum Company,0000949157,2024-12-31,389100000,336800000,86.56,-10.65,1939400000,1222300000,694400000.0,63.02,3.44,93341969.0
NPK,NATIONAL PRESTO INDUSTRIES INC,0000080172,2024-12-31,388228000,41460000,10.68,13.88,453397000,85770000,367627000.0,18.92,5.82,7151940.0
ALGN,"ALIGN TECHNOLOGY, INC.",0001097149,2024-12-31,387126000,421362000,108.84,23.95,6214600000,2362615000,3851985000.0,38.02,5.63,71749995.0
TH,TARGET HOSPITALITY CORP.,0001712189,2024-12-31,386272000,71265000,18.45,-31.46,725774000,304684000,421081000.0,41.98,0.71,99779532.0
LSCC,Lattice Semiconductor Corp,0000855658,2024-12-28,385961000,61131000,15.84,-9.62,843903000,132971000,710932000.0,15.76,0.44,136786394.0
HASI,"HA SUSTAINABLE INFRASTRUCTURE CAPITAL, INC.",0001561894,2024-12-31,383595000,200037000,52.15,19.92,7080245000,4675170000,1000.0,66.03,1.72,126527736.0
TRNO,Terreno Realty Corporation,0001476150,2024-12-31,382621000,184497000,48.22,18.24,4770156000,1107824000,3662332000.0,23.22,1.92,103395221.0
HERE,QuantaSing Group Limited,0001932770,2025-06-30,380478000,50078000,13.16,-27.15,231939000,101703000,112931000.0,43.85,0.31,47812308.0
GRNT,"GRANITE RIDGE RESOURCES, INC.",0001928446,2024-12-31,380030000,18759000,4.94,-3.56,1036479000,401126000,635353000.0,38.7,0.14,131251278.0
WDH,Waterdrop Inc.,0001823986,2024-12-31,379738000,88110000,23.2,2.49,884146000,216471000,657245000.0,24.48,0.01,3624773740.0
GRC,The Gorman-Rupp Company,0000042682,2024-12-31,379389000,40115000,10.57,-0.7,858469000,484669000,373800000.0,56.46,1.34,26312842.0
ADUS,Addus HomeCare Corp,0001468328,2024-12-31,378315000,73598000,19.45,,1412634000,442142000,970492000.0,31.3,4.33,18483271.0
SEMR,"Semrush Holdings, Inc.",0001831840,2024-12-31,376815000,8236000,2.19,22.47,390943000,124591000,256604000.0,31.87,0.06,23482000.0
RIOT,"Riot Platforms, Inc.",0001167419,2024-12-31,376658000,109401000,29.05,34.2,3935307000,791622000,3143685000.0,20.12,0.4,371807186.0
RLX,RLX Technology Inc.,0001828365,2024-12-31,376553000,75602000,20.08,68.53,2311324000,120710000,2190376000.0,5.22,0.06,1570790570.0
ADEA,ADEIA INC.,0001803696,2024-12-31,376024000,64623000,17.19,-3.28,1097961000,701390000,396571000.0,63.88,0.59,109510191.0
TGLS,TECNOGLASS INC.,0001534675,2024-12-31,370984000,161309000,43.48,17.98,1016648000,385465000,548020000.0,37.92,3.43,46569446.0
IBTA,"IBOTTA, INC.",0001538379,2024-12-31,367254000,68742000,18.72,14.75,678429000,221146000,457283000.0,32.6,2.85,0.0
SAFE,Safehold Inc.,0001095651,2024-12-31,365685000,105763000,28.92,3.72,6899379000,4525352000,2344018000.0,65.59,1.48,71756336.0
MMSI,MERIT MEDICAL SYSTEMS INC,0000856982,2024-12-31,359449000,120357000,33.48,21.13,2418603000,1039244000,1379359000.0,42.97,2.07,59290248.0
SHAK,SHAKE SHACK INC.,0001620533,2024-12-25,358810000,10207000,2.84,33.65,1696971000,1203345000,470018000.0,70.91,0.26,0.0
LXP,LXP INDUSTRIAL TRUST,0000910108,2024-12-31,358458000,44534000,12.42,5.27,3843312000,1722529000,2098292000.0,44.82,0.13,295794225.0
FLNG,FLEX LNG Ltd.,0001772253,2024-12-31,356349000,117684000,33.02,-3.95,2668939000,1862306000,806633000.0,69.78,2.19,54087768.0
LPG,DORIAN LPG LTD.,0001596993,2025-03-31,353341476,90170480,25.52,338.03,1778660280,732554095,1046106185.0,41.19,2.14,42838114.0
IMAX,IMAX Corporation,0000921582,2024-12-31,352208000,26059000,7.4,-6.04,830398000,452183000,299466000.0,54.45,0.49,53798934.0
NAT,NORDIC AMERICAN TANKERS Ltd,0001000177,2024-12-31,349742000,46643000,13.34,-10.71,817587000,363905000,508813000.0,44.51,0.22,211750663.0
DAVE,Dave Inc./DE,0001841408,2024-12-31,347076000,57873000,16.67,33.96,299327000,116226000,183101000.0,38.83,4.62,
DAVEW,Dave Inc./DE,0001841408,2024-12-31,347076000,57873000,16.67,33.96,299327000,116226000,183101000.0,38.83,4.62,
FIGR,"Figure Technology Solutions, Inc.",0002064124,2025-09-30,346952000,118698000,34.21,,2156789000,980229000,1167824000.0,45.45,0.48,
KFRC,Kforce Inc,0000930420,2024-12-31,346293000,50414000,14.56,,357834000,203216000,154618000.0,56.79,2.71,18141000.0
TRIP,"TRIPADVISOR, INC.",0001526520,2024-12-31,346000000,5000000,1.45,-77.76,2561000000,1618000000,943000000.0,63.18,0.04,116908339.0
VICR,VICOR CORPORATION,0000751978,2025-09-30,345437000,6129000,1.77,,641118000,70827000,570071000.0,11.05,0.14,26978949.0
KRMN,KARMAN HOLDINGS INC.,0002040127,2025-09-30,345251064,12701039,3.68,22.99,773960496,577964129,369121000.0,74.68,0.08,132322435.0
ASLE,AerSale Corporation,0001754170,2024-12-31,345066000,5851000,1.7,3.16,604723000,149103000,5000003.0,24.66,0.11,52990947.0
AXON,"Axon Enterprise, Inc.",0001069183,2024-12-31,343798000,377034000,109.67,28.17,4474588000,2146923000,2327665000.0,47.98,4.98,78910466.0
LNTH,"LANTHEUS HOLDINGS, INC.",0001521036,2024-12-31,343374000,312442000,90.99,3.62,1980340000,892329000,1088011000.0,45.06,4.52,66311779.0
NATR,"NATURE’S SUNSHINE PRODUCTS, INC.",0000275053,2024-12-31,342029000,7696000,2.25,0.26,240855000,79864000,105259000.0,33.16,0.41,17495563.0
NISN,"NISUN INTERNATIONAL ENTERPRISE DEVELOPMENT GROUP CO., LTD",0001603993,2024-12-31,340219546,5787416,1.7,-12.01,271421286,60292176,206762680.0,22.21,1.43,14695347.0
YALA,YALLA GROUP LIMITED,0001794350,2024-12-31,339675845,134151207,39.49,6.52,801630260,103822653,704352124.0,12.95,0.85,73393941.0
ALRM,"ALARM.COM HOLDINGS, INC.",0001459200,2024-12-31,338937000,30328000,8.95,29.81,2038208000,1266915000,726546000.0,62.16,2.5,49879680.0
AKR,ACADIA REALTY TRUST,0000899629,2024-12-31,338692000,72776000,21.49,3.8,4371203000,1838931000,2065672000.0,42.07,0.19,131034624.0
MOV,"MOVADO GROUP, INC.",0000072573,2025-01-31,338600000,18364000,5.42,25.73,729231000,245652000,481329000.0,33.69,0.82,
CLCO,Cool Company Ltd.,0001944057,2024-12-31,338497000,98142000,28.99,-10.69,2243136000,1481636000,761500000.0,66.05,1.83,53726718.0
NHI,"National Health Investors, Inc.",0000877860,2024-12-31,335181000,137985000,41.17,4.8,2614371000,1229194000,1366475000.0,47.02,3.14,47638502.0
SNFCA,Security National Financial Corporation,0000318673,2024-12-31,334522668,26535768,7.93,5.03,1489807214,1151024935,338782279.0,77.26,1.14,17596665.0
MPWR,MONOLITHIC POWER SYSTEMS INC,0001280452,2024-12-31,333067000,1786700000,536.44,17.89,3617097000,471330000,3145767000.0,13.03,36.76,47907000.0
TASK,"TaskUs, Inc.",0001829864,2024-12-31,332893000,45870000,13.78,,953298000,456379000,496919000.0,47.87,0.52,
MCFT,"MASTERCRAFT BOAT HOLDINGS, INC.",0001638290,2025-06-30,332725000,7043000,2.12,324.2,259948000,76362000,183386000.0,29.38,0.43,16288798.0
CSTL,"Castle Biosciences, Inc.",0001447362,2024-12-31,332069000,18245000,5.49,51.09,531235000,75400000,455835000.0,14.19,0.66,29188659.0
JAKK,"JAKKS Pacific, Inc.",0001009829,2024-12-31,331249000,33920000,10.24,-13.73,444869000,204036000,240333000.0,45.86,3.27,11269529.0
CSW,"CSW INDUSTRIALS, INC.",0001624794,2025-03-31,326222000,136652000,41.89,372.79,1379065000,286632000,525675000.0,20.78,8.41,16686708.0
TOUR,Tuniu Corp,0001597095,2024-12-31,325816000,10573000,3.25,-3.3,261591000,123365000,148041000.0,47.16,0.03,389331539.0
UTI,"UNIVERSAL TECHNICAL INSTITUTE, INC.",0001261654,2025-09-30,324263000,63018000,19.43,285.21,826139000,498029000,328110000.0,60.28,1.16,54429869.0
XNET,Xunlei Ltd,0001510593,2024-12-31,323140000,1215000,0.38,-11.16,473901000,156116000,318056000.0,32.94,0.0,307351196.0
IMXI,"INTERNATIONAL MONEY EXPRESS, INC.",0001683695,2024-12-31,319601000,58821000,18.4,16.68,462377000,10132259,134924000.0,2.19,1.81,29718731.0
CARG,"CarGurus, Inc.",0001494259,2024-12-31,316861000,20972000,6.62,59.92,824536000,282847000,541689000.0,34.3,0.2,
SEI,"SOLARIS ENERGY INFRASTRUCTURE, INC.",0001697500,2024-12-31,313091000,15808000,5.05,6.88,1122881000,456152000,355621000.0,40.62,1.6,
SND,"SMART SAND, INC.",0001529628,2024-12-31,311372000,2992000,0.96,5.2,341546000,97736000,243810000.0,28.62,0.08,43543792.0
AMSF,"AMERISAFE, INC.",0001018979,2024-12-31,309043000,55436000,17.94,0.71,1157791000,900450000,257341000.0,77.77,2.91,18924399.0
DDI,"DoubleDown Interactive Co., Ltd.",0001799567,2023-12-31,308864000,100885000,32.66,-3.79,803344000,75454000,727733000.0,9.39,40.72,2477672.0
IIPR,"Innovative Industrial Properties, Inc.",0001677576,2024-12-31,308517000,161661000,52.4,-0.32,2378047000,441987000,1936060000.0,18.59,5.58,28022975.0
IDCC,"INTERDIGITAL, INC.",0001405495,2024-12-31,307404000,358614000,116.66,-42.32,1835529000,978314000,857215000.0,53.3,14.16,25744552.0
RNGR,"Ranger Energy Services, Inc.",0001699039,2024-12-31,303100000,18400000,6.07,96.82,381600000,107800000,273800000.0,28.25,0.82,
DEA,"EASTERLY GOVERNMENT PROPERTIES, INC.",0001622194,2024-12-31,302052000,19553000,6.47,5.16,3223071000,1835954000,1321118000.0,56.96,0.18,46108379.0
ASIC,ATEGRITY SPECIALTY INSURANCE COMPANY HOLDINGS,0002040491,2025-09-30,301002000,48747000,16.19,,1446427000,856431000,588560000.0,59.21,1.1,48066674.0
VPG,"Vishay Precision Group, Inc.",0001487952,2024-12-31,299794000,9911000,3.31,17.87,450935000,129075000,321967000.0,28.62,0.74,12256197.0
CCEC,CAPITAL CLEAN ENERGY CARRIERS CORP.,0001392326,2024-12-31,299071000,193634000,64.75,61.95,4112882000,2769913000,1342969000.0,67.35,2.6,58387313.0
TUYA,Tuya Inc.,0001829118,2024-12-31,298617000,4997000,1.67,29.84,1103780000,96332000,1007448000.0,8.73,0.01,0.0
PX,"P10, Inc.",0001841968,2024-12-31,296448000,18700000,6.31,22.63,869275000,482385000,395164000.0,55.49,0.17,0.0
CTRE,"CareTrust REIT, Inc.",0001590717,2024-12-31,296286000,125080000,42.22,36.05,3437016000,507633000,2908417000.0,14.77,0.81,223300322.0
